code_CEC#id#num_dec#centre_etat#date_naiss_epoux#date_naiss_epouse#date_mariage#date_publication
LT1801#776#050404LT1801M000677#LT1801#1981-10-29#1988-08-21#2025-01-25#2024-11-22
LT1801#777#050404LT1801M000777#LT1801#1988-12-01#1993-07-17#2024-12-21#2024-11-22
